,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,year,day_of_year
2016-10-06 06:00:00,6,1013.4,1018.4,59.0,1.5,23.9,82.0,0.8,2016,280
2016-10-06 07:00:00,7,1013.6666666666666,1018.6666666666666,60.666666666666664,2.066666666666667,23.599999999999998,77.66666666666667,0.5333333333333334,2016,280
2016-10-06 08:00:00,8,1013.9333333333334,1018.9333333333334,62.333333333333336,2.6333333333333337,23.3,73.33333333333333,0.2666666666666667,2016,280
2016-10-06 09:00:00,9,1014.2,1019.2,64.0,3.2,23.0,69.0,0.0,2016,280
2016-10-06 10:00:00,10,1014.5,1019.5,71.0,2.6333333333333333,22.733333333333334,70.66666666666667,0.0,2016,280
2016-10-06 11:00:00,11,1014.8000000000001,1019.8000000000001,78.0,2.0666666666666664,22.466666666666665,72.33333333333333,0.0,2016,280
2016-10-06 12:00:00,12,1015.1,1020.1,85.0,1.5,22.2,74.0,0.0,2016,280
2016-10-06 13:00:00,13,1014.8000000000001,1019.8000000000001,85.66666666666667,1.6,21.966666666666665,74.66666666666667,0.0,2016,280
2016-10-06 14:00:00,14,1014.5,1019.5,86.33333333333333,1.7,21.733333333333334,75.33333333333333,0.0,2016,280
2016-10-06 15:00:00,15,1014.2,1019.2,87.0,1.8,21.5,76.0,0.0,2016,280
2016-10-06 16:00:00,16,1013.7333333333333,1018.7333333333333,59.33333333333333,1.7,21.3,77.33333333333333,0.0,2016,280
2016-10-06 17:00:00,17,1013.2666666666667,1018.2666666666667,31.666666666666664,1.6,21.099999999999998,78.66666666666667,0.0,2016,280
2016-10-06 18:00:00,18,1012.8,1017.8,4.0,1.5,20.9,80.0,0.0,2016,280
2016-10-06 19:00:00,19,1012.5333333333333,1017.5333333333333,11.0,1.7666666666666666,20.633333333333333,80.33333333333333,0.0,2016,280
2016-10-06 20:00:00,20,1012.2666666666667,1017.2666666666667,18.0,2.033333333333333,20.366666666666667,80.66666666666667,0.0,2016,280
2016-10-06 21:00:00,21,1012.0,1017.0,25.0,2.3,20.1,81.0,0.0,2016,280
2016-10-06 22:00:00,22,1012.1666666666666,1017.1666666666666,29.333333333333332,2.6333333333333333,20.166666666666668,81.66666666666667,0.0,2016,280
2016-10-06 23:00:00,23,1012.3333333333334,1017.3333333333334,33.666666666666664,2.9666666666666663,20.233333333333334,82.33333333333333,0.0,2016,280
2016-10-07 00:00:00,0,1012.5,1017.5,38.0,3.3,20.3,83.0,0.0,2016,281
2016-10-07 01:00:00,1,1011.9666666666667,1016.9666666666667,135.66666666666669,2.8,20.266666666666666,86.0,0.09999999999999999,2016,281
2016-10-07 02:00:00,2,1011.4333333333333,1016.4333333333333,233.33333333333334,2.3,20.233333333333334,89.0,0.19999999999999998,2016,281
2016-10-07 03:00:00,3,1010.9,1015.9,331.0,1.8,20.2,92.0,0.3,2016,281
2016-10-07 04:00:00,4,1010.3,1015.3,320.3333333333333,2.033333333333333,20.133333333333333,93.33333333333333,0.2,2016,281
2016-10-07 05:00:00,5,1009.7,1014.7,309.6666666666667,2.2666666666666666,20.066666666666666,94.66666666666667,0.1,2016,281
2016-10-07 06:00:00,6,1009.1,1014.1,299.0,2.5,20.0,96.0,0.0,2016,281
2016-10-07 07:00:00,7,1008.9666666666667,1013.9666666666667,302.6666666666667,2.1666666666666665,20.133333333333333,96.33333333333333,0.0,2016,281
2016-10-07 08:00:00,8,1008.8333333333334,1013.8333333333334,306.3333333333333,1.8333333333333335,20.266666666666666,96.66666666666667,0.0,2016,281
2016-10-07 09:00:00,9,1008.7,1013.7,310.0,1.5,20.4,97.0,0.0,2016,281
2016-10-07 10:00:00,10,1008.7666666666667,1013.7666666666667,313.0,1.6,20.5,97.33333333333333,0.19999999999999998,2016,281
2016-10-07 11:00:00,11,1008.8333333333334,1013.8333333333334,316.0,1.7,20.599999999999998,97.66666666666667,0.39999999999999997,2016,281
2016-10-07 12:00:00,12,1008.9,1013.9,319.0,1.8,20.7,98.0,0.6,2016,281
2016-10-07 13:00:00,13,1008.9,1013.9,330.3333333333333,2.033333333333333,20.766666666666666,98.0,1.2333333333333334,2016,281
2016-10-07 14:00:00,14,1008.9,1013.9,341.6666666666667,2.2666666666666666,20.833333333333332,98.0,1.8666666666666667,2016,281
2016-10-07 15:00:00,15,1008.9,1013.9,353.0,2.5,20.9,98.0,2.5,2016,281
2016-10-07 16:00:00,16,1008.6333333333333,1013.6333333333333,349.3333333333333,3.033333333333333,20.73333333333333,97.66666666666667,2.3333333333333335,2016,281
2016-10-07 17:00:00,17,1008.3666666666667,1013.3666666666667,345.6666666666667,3.5666666666666664,20.566666666666666,97.33333333333333,2.1666666666666665,2016,281
2016-10-07 18:00:00,18,1008.1,1013.1,342.0,4.1,20.4,97.0,2.0,2016,281
2016-10-07 19:00:00,19,1008.1333333333333,1013.1333333333333,346.3333333333333,4.333333333333333,20.266666666666666,97.0,1.9666666666666666,2016,281
2016-10-07 20:00:00,20,1008.1666666666667,1013.1666666666667,350.6666666666667,4.566666666666666,20.133333333333333,97.0,1.9333333333333333,2016,281
2016-10-07 21:00:00,21,1008.2,1013.2,355.0,4.8,20.0,97.0,1.9,2016,281
2016-10-07 22:00:00,22,1009.0,1014.0,237.33333333333331,4.6,19.8,96.0,1.5999999999999999,2016,281
2016-10-07 23:00:00,23,1009.8000000000001,1014.8000000000001,119.66666666666666,4.4,19.599999999999998,95.0,1.2999999999999998,2016,281
2016-10-08 00:00:00,0,1010.6,1015.6,2.0,4.2,19.4,94.0,1.0,2016,282
2016-10-08 01:00:00,1,1010.7333333333333,1015.7333333333333,3.0,4.633333333333334,19.7,89.66666666666667,0.6666666666666667,2016,282
2016-10-08 02:00:00,2,1010.8666666666667,1015.8666666666667,4.0,5.066666666666666,20.0,85.33333333333333,0.33333333333333337,2016,282
2016-10-08 03:00:00,3,1011.0,1016.0,5.0,5.5,20.3,81.0,0.0,2016,282
2016-10-08 04:00:00,4,1010.7,1015.7,9.0,4.866666666666667,20.900000000000002,78.0,0.0,2016,282
2016-10-08 05:00:00,5,1010.4,1015.4,13.0,4.233333333333333,21.5,75.0,0.0,2016,282
2016-10-08 06:00:00,6,1010.1,1015.1,17.0,3.6,22.1,72.0,0.0,2016,282
2016-10-08 07:00:00,7,1010.4333333333334,1015.4333333333334,130.33333333333331,3.466666666666667,21.566666666666666,74.66666666666667,0.0,2016,282
2016-10-08 08:00:00,8,1010.7666666666667,1015.7666666666667,243.66666666666666,3.3333333333333335,21.033333333333335,77.33333333333333,0.0,2016,282
2016-10-08 09:00:00,9,1011.1,1016.1,357.0,3.2,20.5,80.0,0.0,2016,282
2016-10-08 10:00:00,10,1012.0333333333333,1017.0666666666667,251.66666666666669,3.6666666666666665,20.4,75.33333333333333,0.0,2016,282
2016-10-08 11:00:00,11,1012.9666666666667,1018.0333333333333,146.33333333333334,4.133333333333333,20.3,70.66666666666667,0.0,2016,282
2016-10-08 12:00:00,12,1013.9,1019.0,41.0,4.6,20.2,66.0,0.0,2016,282
2016-10-08 13:00:00,13,1014.2333333333333,1019.3333333333334,32.333333333333336,4.8999999999999995,19.666666666666668,64.0,0.0,2016,282
2016-10-08 14:00:00,14,1014.5666666666666,1019.6666666666666,23.666666666666668,5.2,19.133333333333333,62.0,0.0,2016,282
2016-10-08 15:00:00,15,1014.9,1020.0,15.0,5.5,18.6,60.0,0.0,2016,282
2016-10-08 16:00:00,16,1014.9,1020.0,123.33333333333333,4.466666666666667,17.866666666666667,64.33333333333333,0.0,2016,282
2016-10-08 17:00:00,17,1014.9,1020.0,231.66666666666666,3.433333333333333,17.133333333333333,68.66666666666667,0.0,2016,282
2016-10-08 18:00:00,18,1014.9,1020.0,340.0,2.4,16.4,73.0,0.0,2016,282
2016-10-08 19:00:00,19,1015.0,1020.1,344.6666666666667,2.6999999999999997,16.433333333333334,70.0,0.0,2016,282
2016-10-08 20:00:00,20,1015.1,1020.1999999999999,349.3333333333333,3.0,16.466666666666665,67.0,0.0,2016,282
2016-10-08 21:00:00,21,1015.2,1020.3,354.0,3.3,16.5,64.0,0.0,2016,282
2016-10-08 22:00:00,22,1015.6,1020.6999999999999,236.33333333333331,3.533333333333333,16.833333333333332,64.66666666666667,0.0,2016,282
2016-10-08 23:00:00,23,1016.0,1021.1,118.66666666666666,3.7666666666666666,17.166666666666668,65.33333333333333,0.0,2016,282
2016-10-09 00:00:00,0,1016.4,1021.5,1.0,4.0,17.5,66.0,0.0,2016,283
2016-10-09 01:00:00,1,1016.3,1021.4,22.666666666666668,3.5,18.8,62.666666666666664,0.0,2016,283
2016-10-09 02:00:00,2,1016.2,1021.3000000000001,44.333333333333336,3.0,20.099999999999998,59.333333333333336,0.0,2016,283
2016-10-09 03:00:00,3,1016.1,1021.2,66.0,2.5,21.4,56.0,0.0,2016,283
2016-10-09 04:00:00,4,1015.4,1020.5,62.0,2.8333333333333335,21.5,53.666666666666664,0.0,2016,283
2016-10-09 05:00:00,5,1014.7,1019.8000000000001,58.0,3.1666666666666665,21.599999999999998,51.333333333333336,0.0,2016,283
2016-10-09 06:00:00,6,1014.0,1019.1,54.0,3.5,21.7,49.0,0.0,2016,283
2016-10-09 07:00:00,7,1014.1,1019.2,45.333333333333336,4.2,21.266666666666666,51.0,0.0,2016,283
2016-10-09 08:00:00,8,1014.1999999999999,1019.3,36.66666666666667,4.8999999999999995,20.833333333333332,53.0,0.0,2016,283
2016-10-09 09:00:00,9,1014.3,1019.4,28.0,5.6,20.4,55.0,0.0,2016,283
2016-10-09 10:00:00,10,1014.9,1020.0,36.0,5.733333333333333,19.866666666666667,56.0,0.0,2016,283
2016-10-09 11:00:00,11,1015.5,1020.6,44.0,5.866666666666666,19.333333333333332,57.0,0.0,2016,283
2016-10-09 12:00:00,12,1016.1,1021.2,52.0,6.0,18.8,58.0,0.0,2016,283
2016-10-09 13:00:00,13,1016.1666666666666,1021.2666666666667,53.666666666666664,5.466666666666667,18.233333333333334,58.666666666666664,0.0,2016,283
2016-10-09 14:00:00,14,1016.2333333333333,1021.3333333333334,55.333333333333336,4.933333333333334,17.666666666666668,59.333333333333336,0.0,2016,283
2016-10-09 15:00:00,15,1016.3,1021.4,57.0,4.4,17.1,60.0,0.0,2016,283
2016-10-09 16:00:00,16,1016.0,1021.1,39.33333333333333,3.366666666666667,16.533333333333335,62.333333333333336,0.0,2016,283
2016-10-09 17:00:00,17,1015.6999999999999,1020.8,21.666666666666664,2.3333333333333335,15.966666666666667,64.66666666666667,0.0,2016,283
2016-10-09 18:00:00,18,1015.4,1020.5,4.0,1.3,15.4,67.0,0.0,2016,283
2016-10-09 19:00:00,19,1015.1,1020.2,113.66666666666667,1.7,14.966666666666667,71.33333333333333,0.0,2016,283
2016-10-09 20:00:00,20,1014.8,1019.9,223.33333333333334,2.1,14.533333333333333,75.66666666666667,0.0,2016,283
2016-10-09 21:00:00,21,1014.5,1019.6,333.0,2.5,14.1,80.0,0.0,2016,283
2016-10-09 22:00:00,22,1014.5370370370371,1019.6370370370371,333.6666666666667,2.488888888888889,14.27037037037037,79.77777777777777,0.0,2016,283
2016-10-09 23:00:00,23,1014.574074074074,1019.674074074074,334.3333333333333,2.477777777777778,14.44074074074074,79.55555555555556,0.0,2016,283
2016-10-10 00:00:00,0,1014.6111111111111,1019.7111111111111,335.0,2.466666666666667,14.61111111111111,79.33333333333333,0.0,2016,284
2016-10-10 01:00:00,1,1014.6481481481482,1019.7481481481482,335.6666666666667,2.4555555555555557,14.781481481481482,79.11111111111111,0.0,2016,284
2016-10-10 02:00:00,2,1014.6851851851852,1019.7851851851852,336.3333333333333,2.4444444444444446,14.95185185185185,78.88888888888889,0.0,2016,284
2016-10-10 03:00:00,3,1014.7222222222222,1019.8222222222222,337.0,2.4333333333333336,15.122222222222222,78.66666666666667,0.0,2016,284
2016-10-10 04:00:00,4,1014.7592592592592,1019.8592592592593,337.6666666666667,2.422222222222222,15.292592592592593,78.44444444444444,0.0,2016,284
2016-10-10 05:00:00,5,1014.7962962962963,1019.8962962962963,338.3333333333333,2.411111111111111,15.462962962962962,78.22222222222223,0.0,2016,284
2016-10-10 06:00:00,6,1014.8333333333334,1019.9333333333334,339.0,2.4,15.633333333333333,78.0,0.0,2016,284
2016-10-10 07:00:00,7,1014.8703703703703,1019.9703703703703,339.6666666666667,2.388888888888889,15.803703703703704,77.77777777777777,0.0,2016,284
2016-10-10 08:00:00,8,1014.9074074074074,1020.0074074074074,340.3333333333333,2.3777777777777778,15.974074074074073,77.55555555555556,0.0,2016,284
2016-10-10 09:00:00,9,1014.9444444444445,1020.0444444444445,341.0,2.3666666666666667,16.144444444444446,77.33333333333333,0.0,2016,284
2016-10-10 10:00:00,10,1014.9814814814815,1020.0814814814815,341.6666666666667,2.3555555555555556,16.314814814814813,77.11111111111111,0.0,2016,284
2016-10-10 11:00:00,11,1015.0185185185185,1020.1185185185185,342.3333333333333,2.3444444444444446,16.485185185185184,76.88888888888889,0.0,2016,284
2016-10-10 12:00:00,12,1015.0555555555555,1020.1555555555556,343.0,2.3333333333333335,16.655555555555555,76.66666666666667,0.0,2016,284
2016-10-10 13:00:00,13,1015.0925925925926,1020.1925925925926,343.6666666666667,2.3222222222222224,16.825925925925926,76.44444444444444,0.0,2016,284
2016-10-10 14:00:00,14,1015.1296296296297,1020.2296296296297,344.3333333333333,2.3111111111111113,16.996296296296297,76.22222222222223,0.0,2016,284
2016-10-10 15:00:00,15,1015.1666666666666,1020.2666666666667,345.0,2.3000000000000003,17.166666666666664,76.0,0.0,2016,284
2016-10-10 16:00:00,16,1015.2037037037037,1020.3037037037037,345.6666666666667,2.288888888888889,17.337037037037035,75.77777777777777,0.0,2016,284
2016-10-10 17:00:00,17,1015.2407407407408,1020.3407407407408,346.3333333333333,2.2777777777777777,17.507407407407406,75.55555555555556,0.0,2016,284
2016-10-10 18:00:00,18,1015.2777777777778,1020.3777777777779,347.0,2.2666666666666666,17.677777777777777,75.33333333333333,0.0,2016,284
2016-10-10 19:00:00,19,1015.3148148148148,1020.4148148148148,347.6666666666667,2.2555555555555555,17.848148148148148,75.11111111111111,0.0,2016,284
2016-10-10 20:00:00,20,1015.3518518518518,1020.4518518518519,348.3333333333333,2.2444444444444445,18.01851851851852,74.88888888888889,0.0,2016,284
2016-10-10 21:00:00,21,1015.3888888888889,1020.4888888888889,349.0,2.2333333333333334,18.18888888888889,74.66666666666667,0.0,2016,284
2016-10-10 22:00:00,22,1015.425925925926,1020.525925925926,349.6666666666667,2.2222222222222223,18.35925925925926,74.44444444444444,0.0,2016,284
2016-10-10 23:00:00,23,1015.4629629629629,1020.562962962963,350.3333333333333,2.2111111111111112,18.52962962962963,74.22222222222223,0.0,2016,284
2016-10-11 00:00:00,0,1015.5,1020.6,351.0,2.2,18.7,74.0,0.0,2016,285
2016-10-11 01:00:00,1,1015.2333333333333,1020.3000000000001,249.0,2.6333333333333333,19.53333333333333,71.33333333333333,0.0,2016,285
2016-10-11 02:00:00,2,1014.9666666666667,1020.0,147.0,3.066666666666667,20.366666666666667,68.66666666666667,0.0,2016,285
2016-10-11 03:00:00,3,1014.7,1019.7,45.0,3.5,21.2,66.0,0.0,2016,285
2016-10-11 04:00:00,4,1014.0666666666667,1019.0666666666667,51.333333333333336,3.3333333333333335,22.066666666666666,60.666666666666664,0.0,2016,285
2016-10-11 05:00:00,5,1013.4333333333333,1018.4333333333333,57.666666666666664,3.1666666666666665,22.933333333333334,55.333333333333336,0.0,2016,285
2016-10-11 06:00:00,6,1012.8,1017.8,64.0,3.0,23.8,50.0,0.0,2016,285
2016-10-11 07:00:00,7,1012.9333333333333,1017.9333333333333,71.66666666666667,2.8,23.533333333333335,52.0,0.0,2016,285
2016-10-11 08:00:00,8,1013.0666666666667,1018.0666666666667,79.33333333333333,2.6,23.266666666666666,54.0,0.0,2016,285
2016-10-11 09:00:00,9,1013.2,1018.2,87.0,2.4,23.0,56.0,0.0,2016,285
2016-10-11 10:00:00,10,1013.8333333333334,1018.8666666666667,93.0,2.7666666666666666,22.533333333333335,60.666666666666664,0.0,2016,285
2016-10-11 11:00:00,11,1014.4666666666667,1019.5333333333334,99.0,3.1333333333333333,22.066666666666666,65.33333333333333,0.0,2016,285
2016-10-11 12:00:00,12,1015.1,1020.2,105.0,3.5,21.6,70.0,0.0,2016,285
2016-10-11 13:00:00,13,1015.3666666666667,1020.4333333333334,85.0,3.2666666666666666,21.166666666666668,68.66666666666667,0.0,2016,285
2016-10-11 14:00:00,14,1015.6333333333333,1020.6666666666666,65.0,3.033333333333333,20.733333333333334,67.33333333333333,0.0,2016,285
2016-10-11 15:00:00,15,1015.9,1020.9,45.0,2.8,20.3,66.0,0.0,2016,285
2016-10-11 16:00:00,16,1015.8333333333334,1020.8333333333334,145.66666666666669,2.6333333333333333,19.8,68.33333333333333,0.0,2016,285
2016-10-11 17:00:00,17,1015.7666666666667,1020.7666666666667,246.33333333333334,2.4666666666666663,19.3,70.66666666666667,0.0,2016,285
2016-10-11 18:00:00,18,1015.7,1020.7,347.0,2.3,18.8,73.0,0.0,2016,285
2016-10-11 19:00:00,19,1016.0333333333334,1021.0333333333334,232.66666666666669,2.1666666666666665,18.933333333333334,73.33333333333333,0.0,2016,285
2016-10-11 20:00:00,20,1016.3666666666667,1021.3666666666667,118.33333333333334,2.033333333333333,19.066666666666666,73.66666666666667,0.0,2016,285
2016-10-11 21:00:00,21,1016.7,1021.7,4.0,1.9,19.2,74.0,0.0,2016,285
2016-10-11 22:00:00,22,1017.2666666666667,1022.3000000000001,21.333333333333332,2.7666666666666666,19.433333333333334,69.33333333333333,0.0,2016,285
2016-10-11 23:00:00,23,1017.8333333333334,1022.9,38.666666666666664,3.6333333333333333,19.666666666666664,64.66666666666667,0.0,2016,285
2016-10-12 00:00:00,0,1018.4,1023.5,56.0,4.5,19.9,60.0,0.0,2016,286
2016-10-12 01:00:00,1,1018.3666666666667,1023.4666666666667,52.666666666666664,3.966666666666667,20.23333333333333,62.666666666666664,0.0,2016,286
2016-10-12 02:00:00,2,1018.3333333333333,1023.4333333333333,49.333333333333336,3.4333333333333336,20.566666666666666,65.33333333333333,0.0,2016,286
2016-10-12 03:00:00,3,1018.3,1023.4,46.0,2.9,20.9,68.0,0.0,2016,286
2016-10-12 04:00:00,4,1017.6666666666666,1022.7666666666667,64.0,2.966666666666667,21.3,65.0,0.0,2016,286
2016-10-12 05:00:00,5,1017.0333333333333,1022.1333333333333,82.0,3.033333333333333,21.7,62.0,0.0,2016,286
2016-10-12 06:00:00,6,1016.4,1021.5,100.0,3.1,22.1,59.0,0.0,2016,286
2016-10-12 07:00:00,7,1016.4333333333333,1021.5333333333333,79.66666666666667,3.3000000000000003,21.8,58.333333333333336,0.0,2016,286
2016-10-12 08:00:00,8,1016.4666666666667,1021.5666666666667,59.333333333333336,3.5,21.5,57.666666666666664,0.0,2016,286
2016-10-12 09:00:00,9,1016.5,1021.6,39.0,3.7,21.2,57.0,0.0,2016,286
2016-10-12 10:00:00,10,1016.8,1021.9,146.0,2.9333333333333336,20.933333333333334,59.0,0.0,2016,286
2016-10-12 11:00:00,11,1017.1,1022.2,253.0,2.166666666666667,20.666666666666664,61.0,0.0,2016,286
2016-10-12 12:00:00,12,1017.4,1022.5,360.0,1.4,20.4,63.0,0.0,2016,286
2016-10-12 13:00:00,13,1017.2666666666667,1022.3666666666667,348.6666666666667,1.4666666666666666,20.03333333333333,68.0,0.0,2016,286
2016-10-12 14:00:00,14,1017.1333333333333,1022.2333333333333,337.3333333333333,1.5333333333333334,19.666666666666668,73.0,0.0,2016,286
2016-10-12 15:00:00,15,1017.0,1022.1,326.0,1.6,19.3,78.0,0.0,2016,286
2016-10-12 16:00:00,16,1016.7,1021.7666666666667,326.3333333333333,1.7,19.166666666666668,79.66666666666667,0.0,2016,286
2016-10-12 17:00:00,17,1016.4,1021.4333333333334,326.6666666666667,1.8,19.03333333333333,81.33333333333333,0.0,2016,286
2016-10-12 18:00:00,18,1016.1,1021.1,327.0,1.9,18.9,83.0,0.0,2016,286
2016-10-12 19:00:00,19,1016.0,1021.0333333333333,222.66666666666669,2.033333333333333,19.03333333333333,81.66666666666667,0.0,2016,286
2016-10-12 20:00:00,20,1015.9,1020.9666666666667,118.33333333333334,2.1666666666666665,19.166666666666668,80.33333333333333,0.0,2016,286
2016-10-12 21:00:00,21,1015.8,1020.9,14.0,2.3,19.3,79.0,0.0,2016,286
2016-10-12 22:00:00,22,1016.1999999999999,1021.3,34.0,2.1999999999999997,19.46666666666667,78.66666666666667,0.0,2016,286
2016-10-12 23:00:00,23,1016.6,1021.7,54.0,2.1,19.633333333333333,78.33333333333333,0.0,2016,286
2016-10-13 00:00:00,0,1017.0,1022.1,74.0,2.0,19.8,78.0,0.0,2016,287
2016-10-13 01:00:00,1,1017.2,1022.3000000000001,62.333333333333336,2.566666666666667,20.333333333333332,73.33333333333333,0.0,2016,287
2016-10-13 02:00:00,2,1017.4,1022.5,50.66666666666667,3.1333333333333337,20.866666666666667,68.66666666666667,0.0,2016,287
2016-10-13 03:00:00,3,1017.6,1022.7,39.0,3.7,21.4,64.0,0.0,2016,287
2016-10-13 04:00:00,4,1016.8000000000001,1021.8666666666667,42.0,3.2333333333333334,21.466666666666665,63.666666666666664,0.0,2016,287
2016-10-13 05:00:00,5,1016.0,1021.0333333333334,45.0,2.7666666666666666,21.533333333333335,63.333333333333336,0.0,2016,287
2016-10-13 06:00:00,6,1015.2,1020.2,48.0,2.3,21.6,63.0,0.0,2016,287
2016-10-13 07:00:00,7,1015.2333333333333,1020.2333333333333,47.333333333333336,2.3,21.5,62.333333333333336,0.0,2016,287
2016-10-13 08:00:00,8,1015.2666666666667,1020.2666666666667,46.666666666666664,2.3,21.400000000000002,61.666666666666664,0.0,2016,287
2016-10-13 09:00:00,9,1015.3,1020.3,46.0,2.3,21.3,61.0,0.0,2016,287
2016-10-13 10:00:00,10,1015.8,1020.8333333333333,38.666666666666664,2.2666666666666666,20.96666666666667,63.666666666666664,0.0,2016,287
2016-10-13 11:00:00,11,1016.3,1021.3666666666667,31.333333333333336,2.2333333333333334,20.633333333333333,66.33333333333333,0.0,2016,287
2016-10-13 12:00:00,12,1016.8,1021.9,24.0,2.2,20.3,69.0,0.0,2016,287
2016-10-13 13:00:00,13,1016.7333333333333,1021.8,29.666666666666668,2.066666666666667,20.133333333333333,69.66666666666667,0.0,2016,287
2016-10-13 14:00:00,14,1016.6666666666666,1021.7,35.333333333333336,1.9333333333333333,19.96666666666667,70.33333333333333,0.0,2016,287
2016-10-13 15:00:00,15,1016.6,1021.6,41.0,1.8,19.8,71.0,0.0,2016,287
2016-10-13 16:00:00,16,1016.3333333333334,1021.3666666666667,144.66666666666669,1.7,19.566666666666666,72.33333333333333,0.0,2016,287
2016-10-13 17:00:00,17,1016.0666666666666,1021.1333333333333,248.33333333333334,1.6,19.333333333333336,73.66666666666667,0.0,2016,287
2016-10-13 18:00:00,18,1015.8,1020.9,352.0,1.5,19.1,75.0,0.0,2016,287
2016-10-13 19:00:00,19,1015.8333333333333,1020.9333333333333,352.0,1.8333333333333333,18.733333333333334,79.66666666666667,0.09999999999999999,2016,287
2016-10-13 20:00:00,20,1015.8666666666667,1020.9666666666667,352.0,2.1666666666666665,18.366666666666667,84.33333333333333,0.19999999999999998,2016,287
2016-10-13 21:00:00,21,1015.9,1021.0,352.0,2.5,18.0,89.0,0.3,2016,287
2016-10-13 22:00:00,22,1016.4,1021.5,250.0,2.6666666666666665,18.133333333333333,88.66666666666667,0.2,2016,287
2016-10-13 23:00:00,23,1016.9,1022.0,148.0,2.8333333333333335,18.266666666666666,88.33333333333333,0.1,2016,287
2016-10-14 00:00:00,0,1017.4,1022.5,46.0,3.0,18.4,88.0,0.0,2016,288
2016-10-14 01:00:00,1,1017.5333333333333,1022.6333333333333,31.333333333333336,2.533333333333333,18.53333333333333,86.0,0.0,2016,288
2016-10-14 02:00:00,2,1017.6666666666666,1022.7666666666667,16.666666666666668,2.066666666666667,18.666666666666668,84.0,0.0,2016,288
2016-10-14 03:00:00,3,1017.8,1022.9,2.0,1.6,18.8,82.0,0.0,2016,288
2016-10-14 04:00:00,4,1017.1333333333333,1022.2333333333333,121.0,1.7,18.7,82.66666666666667,0.0,2016,288
2016-10-14 05:00:00,5,1016.4666666666666,1021.5666666666666,240.0,1.8,18.6,83.33333333333333,0.0,2016,288
2016-10-14 06:00:00,6,1015.8,1020.9,359.0,1.9,18.5,84.0,0.0,2016,288
2016-10-14 07:00:00,7,1015.6999999999999,1020.8,355.6666666666667,1.9333333333333333,18.4,83.0,0.0,2016,288
2016-10-14 08:00:00,8,1015.6,1020.7,352.3333333333333,1.9666666666666666,18.3,82.0,0.0,2016,288
2016-10-14 09:00:00,9,1015.5,1020.6,349.0,2.0,18.2,81.0,0.0,2016,288
2016-10-14 10:00:00,10,1015.8333333333334,1020.9333333333334,233.0,1.8,18.233333333333334,81.66666666666667,0.0,2016,288
2016-10-14 11:00:00,11,1016.1666666666666,1021.2666666666667,117.0,1.5999999999999999,18.266666666666666,82.33333333333333,0.0,2016,288
2016-10-14 12:00:00,12,1016.5,1021.6,1.0,1.4,18.3,83.0,0.0,2016,288
2016-10-14 13:00:00,13,1016.3,1021.4,118.66666666666667,1.5333333333333332,18.266666666666666,84.33333333333333,0.0,2016,288
2016-10-14 14:00:00,14,1016.1,1021.2,236.33333333333334,1.6666666666666667,18.233333333333334,85.66666666666667,0.0,2016,288
2016-10-14 15:00:00,15,1015.9,1021.0,354.0,1.8,18.2,87.0,0.0,2016,288
2016-10-14 16:00:00,16,1015.7333333333333,1020.8333333333334,303.3333333333333,1.5666666666666667,18.266666666666666,87.66666666666667,0.0,2016,288
2016-10-14 17:00:00,17,1015.5666666666666,1020.6666666666666,252.66666666666669,1.3333333333333335,18.333333333333332,88.33333333333333,0.0,2016,288
2016-10-14 18:00:00,18,1015.4,1020.5,202.0,1.1,18.4,89.0,0.0,2016,288
2016-10-14 19:00:00,19,1015.3333333333334,1020.4333333333333,254.66666666666666,1.5,18.433333333333334,89.33333333333333,0.0,2016,288
2016-10-14 20:00:00,20,1015.2666666666667,1020.3666666666667,307.3333333333333,1.9,18.466666666666665,89.66666666666667,0.0,2016,288
2016-10-14 21:00:00,21,1015.2,1020.3,360.0,2.3,18.5,90.0,0.0,2016,288
2016-10-14 22:00:00,22,1015.6333333333333,1020.7333333333333,251.66666666666669,2.1999999999999997,18.666666666666668,91.66666666666667,0.0,2016,288
2016-10-14 23:00:00,23,1016.0666666666667,1021.1666666666666,143.33333333333334,2.1,18.833333333333332,93.33333333333333,0.0,2016,288
2016-10-15 00:00:00,0,1016.5,1021.6,35.0,2.0,19.0,95.0,0.0,2016,289
2016-10-15 01:00:00,1,1016.2666666666667,1021.3666666666667,142.33333333333331,1.7,19.266666666666666,94.66666666666667,0.19999999999999998,2016,289
2016-10-15 02:00:00,2,1016.0333333333333,1021.1333333333333,249.66666666666666,1.4,19.533333333333335,94.33333333333333,0.39999999999999997,2016,289
2016-10-15 03:00:00,3,1015.8,1020.9,357.0,1.1,19.8,94.0,0.6,2016,289
2016-10-15 04:00:00,4,1015.1,1020.1999999999999,349.3333333333333,1.2333333333333334,19.96666666666667,94.66666666666667,0.43333333333333335,2016,289
2016-10-15 05:00:00,5,1014.4,1019.5,341.6666666666667,1.3666666666666667,20.133333333333333,95.33333333333333,0.26666666666666666,2016,289
2016-10-15 06:00:00,6,1013.7,1018.8,334.0,1.5,20.3,96.0,0.1,2016,289
2016-10-15 07:00:00,7,1013.7,1018.8,333.6666666666667,1.7333333333333334,20.3,96.0,0.06666666666666668,2016,289
2016-10-15 08:00:00,8,1013.7,1018.8,333.3333333333333,1.9666666666666668,20.3,96.0,0.03333333333333334,2016,289
